evidence_id	candidate_id	source_id	citation	decision	target_recension	review_note
v07-source-1de434e6cb2e7a6d	synodal:candidate:88f1c7b6dfd7f548ddb45dea	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1dfc8105f0f91605	synodal:candidate:929f4ea98ebd9375157442ad	english-wiktionary-ocs-kaikki-2026-08-07	стѣна	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1e1824ca313c252d	synodal:candidate:7d1271c34ce5984a36213227	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1e968fe38f7bc7de	synodal:candidate:c14a07665d51c2d4c0836de7	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1eb21d0203befdd0	synodal:candidate:4feeb91643d66e386f00a177	english-wiktionary-ocs-kaikki-2026-08-07	жена	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1eccdf921684de28	synodal:candidate:2a1a322a0eb41be5d399b68b	english-wiktionary-ocs-kaikki-2026-08-07	работа	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1f1c377791636dc4	synodal:candidate:601a470ed8ac3d42de592293	english-wiktionary-ocs-kaikki-2026-08-07	домъ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-1f516bae0e00cd71	synodal:candidate:3ab81dc8aa038ce39297fe7b	syntacticus-20230428	spi.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-20156cb961b7e7b9	synodal:candidate:ef601847ac42a905c5976412	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2081221eebdee6fb	synodal:candidate:5fc3071a115f04e345edd649	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-20adec5696df0c65	synodal:candidate:b36457810ff8bdfc1bc0c555	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-20b1026b1d7e6ec4	synodal:candidate:24a6b0bca64df97f6a4be404	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-20bd7a6c50589eef	synodal:candidate:b6f0af169d67e5987ec25cba	syntacticus-20230428	nov-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-20f49bca34272ab1	synodal:candidate:a374b3c1c634d2c4004a3e9e	syntacticus-20230428	vit-meth.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-20f5f9143353d56e	synodal:candidate:702d399334412bc3a9cf448e	syntacticus-20230428	nov-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-213b073422cda733	synodal:candidate:885bf0183a63f4803fb13705	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-21f48b52976e80a5	synodal:candidate:2a3614c90c1810397ccfdb06	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2271901f91d649c3	synodal:candidate:347db60f9004aae0e64fcf72	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-22ac68a764fb67b1	synodal:candidate:a6f7279ed9c0db259eac08b8	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-22bdff8b1350ba1a	synodal:candidate:d95d9adc996a891a6d2886ac	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-22ccbf6c2dc3eb31	synodal:candidate:ba84c729a75653c74368f3c6	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-23109719f55f84c6	synodal:candidate:2eb49245565d7d40b8ca00a1	english-wiktionary-ocs-kaikki-2026-08-07	рабꙑни	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2387265ace6981de	synodal:candidate:2a1a322a0eb41be5d399b68b	english-wiktionary-ocs-kaikki-2026-08-07	работа	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-238d7cf482eb32ad	synodal:candidate:649097c5ef51f3c324da485b	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-23b87911e47057cb	synodal:candidate:caaa5bd6a6e8e3b6f4c4a62d	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-24114aab7e979b6a	synodal:candidate:c6ffeba629cf15dd321d4754	english-wiktionary-ocs-kaikki-2026-08-07	волꙗ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-248106a6f87d91e2	synodal:candidate:cd356adbca1017bb2ea7bf04	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-24e2bc205c086ff7	synodal:candidate:bd6122448b461c6ee43bf740	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-25118b70bf3c26e9	synodal:candidate:d275d163870861f26688cbc5	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-252660166edd3cf8	synodal:candidate:e11f50bdb659f13f417e363a	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-252b1d6c6c3b605d	synodal:candidate:1b13dda61dd01d7cd63257db	syntacticus-20230428	pvl-hyp.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-255b12035ab3dc2a	synodal:candidate:c8a4c807f2bfbdaa67d3198e	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-257832c44a9c9688	synodal:candidate:9a35f01bb331bdff28578010	syntacticus-20230428	pvl-hyp.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-259749516de636b8	synodal:candidate:833afd91dedab97850211715	english-wiktionary-ocs-kaikki-2026-08-07	родъ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-260bb25787fb23a9	synodal:candidate:de08b18066e44aa3b157f9f5	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-263e70f7139e5ad1	synodal:candidate:cc6d75ef656fd514bbc3d6d9	syntacticus-20230428	const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2716dd248a1ed750	synodal:candidate:27cc3537e7008c1ec20cf7f2	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-272c224cfea202b3	synodal:candidate:c56f675eb480bb8eb81daf1d	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-274e39447d0409e3	synodal:candidate:e35820b4a1397a8f4f733f44	syntacticus-20230428	stefan.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2759a8cf5c04f62e	synodal:candidate:0ef0e3910dc4d0c68fe12019	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2799e0d651c378aa	synodal:candidate:d956060888da9f56fef3e565	syntacticus-20230428	afnik.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-27f9767ac33eb0f3	synodal:candidate:dfc33f8e4c35d198c7355e60	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-288b50c33c3dc0b6	synodal:candidate:5bdb75381c06d5012f2174aa	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-288e9f5d4b51327a	synodal:candidate:059bae6036b1b41c61e758c2	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-28d5c2fe3a53898f	synodal:candidate:37dbbcd15b637da45c470001	english-wiktionary-ocs-kaikki-2026-08-07	Сѷріꙗ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-28dcabe23f800c0b	synodal:candidate:af2971355b7582945c2b4f5f	syntacticus-20230428	nov-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-29022a3ee57c2b93	synodal:candidate:3f0b7dbdc677c28f3b055a64	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-2945477ca0204bb8	synodal:candidate:246df9e425fab1012cb12dfe	english-wiktionary-ocs-kaikki-2026-08-07	Аарѡнъ	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
