packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-bb9d808ad44378db	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-7995fac5de469420	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-be549fcd1adc8738	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ec70b29c45f37029	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-62c4a50c2ce01228	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-22a978c4b272cdf2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-515fac77a61f6663	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6cbfcac932488a87	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f13bdae2d8bd0c00	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ca9068447b00f6e9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-fbb205f6703e1687	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a6056632a6e0dc93	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0361149cef39bd76	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f34bef4b99b01e22	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c3811fcc403ce24a	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4f4823aeb6d2c04c	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-964d61fab8b077e9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a8aa4b93994bef5b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f5bcdd1980a2dac8	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6e15fa801f22524b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-294b73683503a977	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3044df07502ee782	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-36835437850b9c13	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4224e132e3e24475	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-af4a01c4f725c7f2	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b2fcf6df50ddf7aa	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b3cad8b7f79d03e5	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-604f1cfc765e6bcb	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d59ef2bb3b2e2018	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-7b1759b66c0f61ab	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a39d79bd1ae1a498	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-01bc9d8bd6cb1e43	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e28cd3342dfa3e1b	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-76b8243ace25ec24	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9f8c3bec060b17e9	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f38037b7315be1d1	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6151feae3c80bf3a	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-35297d811b7d90d4	admitted	0		Manual review confirmed the lexical and semantic continuity, exact source-typed cell, exact NFC Synodal source spelling, and passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
